,a,b
32569,0.24007155635062613,0.0004964800082031649
32601,0.2360598065083553,4.70451705300143e-05
32623,0.20002981070204204,0.0
32629,0.2449687400173413,0.00042204043223490183
32641,0.19129071342028367,0.0
32646,0.20079299768085584,2.4689995258004483e-05
32694,0.22980435806327326,0.0
32705,0.2530046660696611,0.00014409645247810235
32724,0.19122938263688505,0.00037257824143070045
32731,0.25159355080614926,0.0
32746,0.1988884772137829,6.885901568772835e-05
32786,0.24426647251547143,0.00041098497132109054
32801,0.19807387181284825,0.0
32802,0.2325017325017325,0.00010431733228968211
32804,0.24765859284890426,0.0005641352193402752
32822,0.16464742508358127,4.2454050828067155e-05
32883,0.21828236824983735,8.210280376218557e-06
32890,0.2179632938119214,0.0019528531583258453
32927,0.21847781847781847,0.0004515551103945395
32985,0.2865225513744329,0.005532926712221386
32988,0.19604835469851356,0.0
33020,0.26020358700920987,0.0
33047,0.2113053062509841,0.0
33071,0.20659662086749028,0.0
33108,0.24882955546284707,0.0008805414426601439
33167,0.22404006677796326,3.171700902660053e-05
33170,0.18748253702151438,0.0
33174,0.22802769635954293,1.917259193871641e-05
33181,0.18871506415890316,4.7011168853977676e-05
33189,0.21198957428323198,0.00037257824143070045
33206,0.2670646766169154,0.00405394261723664
33219,0.2081992010239305,0.0
33246,0.24189986931638952,0.002936000389666124
33256,0.12573195296763012,0.0
33268,0.25689127105666154,0.0008781939344958381
33286,0.18211426245080745,0.0
33292,0.19544163693293526,0.00037257824143070045
33296,0.26005232051157834,0.000838759645152574
33314,0.20732272516607447,0.0
33322,0.23181896700639143,0.0004871073218199932
33352,0.23976059672160435,0.0004217029200626076
33358,0.21102287915716644,0.0
33359,0.16732123932423165,0.0
33369,0.19664444281632354,0.0
33378,0.22820218509543852,0.000613563557886128
33414,0.26330504733408544,0.0011126037186769363
33424,0.21487470979104956,2.1321059524554385e-05
33431,0.2641862296372853,0.0013702803025748519
33519,0.2371234207968902,0.00021783725238878353
33525,0.24821973550356052,0.0
33559,0.19785485238288306,0.0007450176424509553
33639,0.20732272516607447,0.0
33641,0.18404992114105465,0.0
33643,0.18995046001415428,0.0
33673,0.23018867924528302,4.530050833844475e-06
33696,0.19400773428746973,0.0
33698,0.21342239185750636,0.00037257824143070045
33718,0.16516923076923076,0.0
33759,0.2533150865933651,0.001024592174134859
33768,0.1918238993710692,0.0
33775,0.28282402528977874,0.007037261595811941
33796,0.20678762664201242,0.0
33818,0.2106585040420689,0.0
33819,0.2795542131028018,0.001449508882150375
33830,0.1898094126798911,0.0
33874,0.21595526411071328,0.0
33920,0.2530523735445246,0.0006821567085204812
33926,0.2522200817553916,0.0003166680104658667
33938,0.21036131358256915,0.0
33941,0.22496018774620735,0.001124096544408825
33946,0.209229809791082,0.0
33957,0.2146341463414634,4.745264696730118e-06
33993,0.22631645516252794,7.074068713183574e-05
33994,0.2272361681412183,6.312626543369693e-05
34007,0.23520133198965956,0.0
34010,0.2256979482004709,2.820110937353036e-05
34021,0.20125220260188206,0.0
34047,0.19991806636624335,1.3864241394317224e-05
34049,0.1570830772832353,0.0
34057,0.18180586601639234,0.0
34074,0.21095653540831566,0.0
34078,0.21072466043809374,0.0
34086,0.2157816456968284,0.0
34096,0.1822379141770777,0.0
34100,0.2051909330683078,7.80525293140409e-05
34104,0.24401109141324606,0.0007878090888610699
34107,0.19191991419377905,0.0
34119,0.21142181961402126,0.0
34160,0.21798099569560628,0.0007641082190289215
34167,0.235862735621073,0.00037257824143070045
34179,0.24375624375624375,0.0
34210,0.21351577105127084,0.0
34224,0.2519478081291655,0.0017590209680362256
34238,0.24417758369723436,0.000812181472287616
34244,0.19457735247208932,0.0
34276,0.25054842473745625,0.0
34277,0.23324932649691493,0.00046742187416875543
34328,0.25675611039364804,0.0013573323745559524
34335,0.1797903339250427,0.0
34343,0.22562205783456624,0.0
34345,0.2202527490562941,0.0
34360,0.2493381020948488,0.0006676949681216384
34371,0.18940088913979253,0.0
34416,0.22714962762356128,2.821869628766028e-05
34421,0.22219462726106212,0.0005814245103075582
34451,0.2041685683858208,0.00041625706273385393
34493,0.2080297628274686,0.0
34508,0.21701164294954722,9.544973547575281e-05
34518,0.2572359593636189,0.0011536115466412643
34527,0.19475383666509452,0.0
34532,0.2280955213733322,0.0
34536,0.20872540633019676,0.0004234500021601657
34544,0.23742757309036225,0.0
34571,0.22747690482244257,0.0
34574,0.23815439219165926,0.0
34591,0.19305185931094007,0.0
34598,0.20662843065552947,0.0
34606,0.20768367702247842,0.0
34613,0.23032695443233503,0.0005818311537007606
34635,0.17241047053155611,0.0
34650,0.19563395167462372,0.0
34690,0.19378361791993068,0.0
34699,0.17749561882088416,0.0
34712,0.24138861408400036,0.001010086050640317
34716,0.19445048177932334,0.0
34719,0.18528234157117215,0.0
34743,0.20979403603392346,0.0003761736065010753
34781,0.22980435806327326,0.0
34789,0.1847021986718508,0.0
34794,0.15976190476190477,6.8093587095021216e-06
34809,0.20448744809721534,0.0
34852,0.20508118433619865,0.0
34868,0.20212365388960013,0.0
34915,0.1952781112444978,0.0
34952,0.19437303110403012,0.00028203319948909495
34966,0.21072466043809374,0.0
34989,0.1818243403448159,0.0
35027,0.21546118648149634,0.0
35043,0.21097311743436567,7.092253518148563e-05
35049,0.21258564017266643,0.00020070747946290764
35066,0.25603357817418676,0.0
35085,0.2684134206710336,0.00101309682090875
35086,0.16541863116699024,0.0
35125,0.20424625218780915,0.0
35135,0.277444697126318,0.007991172550628992
35154,0.19657243298667057,0.0
35161,0.2733197556008147,0.006845641049389657
35166,0.20531650411168484,0.0
35168,0.2297158507360493,0.00011083206133217096
35217,0.21347331583552057,3.410009320934881e-05
35233,0.17733143933137327,0.0007450176424509553
35237,0.20904240819346548,0.0
35252,0.21681004887111757,0.0
35259,0.23026767330130404,0.00023823514281201392
35267,0.20211604352573515,0.0
35269,0.21446264482620855,0.0
35270,0.1918238993710692,0.0
35280,0.20805395139723268,0.0
35316,0.19593386137168303,0.0003965762391459686
35328,0.18202163371876165,0.0
35362,0.21631205673758866,0.0
35381,0.2149005164338044,0.0
35397,0.2402004653660283,0.00010499858595017092
35410,0.23818609397879043,0.0
35428,0.22224062267119318,0.0007583322446279764
35455,0.19253945480631277,0.0
35462,0.15255200636580651,0.0
35463,0.216740016958049,0.0
35467,0.18720792355443955,0.0
35478,0.21036955754986872,0.00099764325363543
35528,0.258524369100366,0.0
35542,0.23520133198965956,0.0
35558,0.19709208400646203,0.0005146266753074185
35608,0.24024346580737557,0.00024063164696397132
35613,0.23399154352469378,0.0
35627,0.18322695156500665,0.0
35630,0.21508133664556456,0.0
35632,0.20561535220438962,2.9067316272393255e-05
35671,0.2379327157484154,5.086201353551504e-05
35685,0.18606585788561525,0.0
35688,0.19616298191120043,0.0
35695,0.23008015087223008,0.0007693983014047694
35697,0.2152020525978191,0.0
35725,0.16447086218518292,0.0
35749,0.18175661948940205,0.0
35750,0.23637164244826067,0.0
35751,0.2301196038924851,0.00037839313181755306
35934,0.2265361242403781,0.000782827046837484
35940,0.27640183306729826,0.00515145655487572
35979,0.28382593982974674,0.00795827624320319
36026,0.2714675836957621,0.0003331421779433922
36029,0.29455662862159787,0.011340892197475453
36039,0.2303170721242545,0.0
36052,0.20838509316770187,0.0003725782414307005
36095,0.2563514804202483,9.144490088200935e-05
36104,0.20976944118796406,0.0
36107,0.21964892180531118,0.0
36126,0.23285472606602178,0.0
36158,0.20619982330119463,0.0
36180,0.20526939696378724,0.0002477071377598852
36191,0.20007454342154304,0.0
36194,0.19669488109633212,1.8889635272940113e-05
36203,0.24997671602868585,0.00024523284785870454
36225,0.2089285019265948,0.0
36276,0.2212787006884043,0.00045328851217986903
36289,0.21657387234729283,0.0
36298,0.22490363666834254,0.0
36300,0.1889542046534549,0.0
36301,0.26330504733408544,0.002023094624180085
36311,0.1961199810017902,0.0
36335,0.22991262634915197,0.001142363646857372
36348,0.2115884903429247,0.0005127802463990121
36365,0.22862010221465076,0.0010239408575490254
36385,0.21629462486904666,0.0007478155307027736
36393,0.20281860429969395,0.0
36425,0.233747006313956,0.0
36435,0.24068510962650763,0.002181907911402968
36438,0.1908554362511555,0.0
36484,0.19686078920346192,0.0
36508,0.28738155147491834,0.006678800600974333
36517,0.1808016167059616,0.0
36518,0.24049101742753462,2.8390518819314093e-05
36552,0.22011727559765448,0.0
36578,0.19880745157586757,0.0
36631,0.2212239851638162,0.0
36654,0.23720724701723375,2.080410084511479e-05
36655,0.24666850473302085,0.00033690349733923435
36666,0.227207313976128,0.00037257824143070045
36687,0.2418453775455037,0.0
36701,0.26128011681674373,0.005378218760672332
36712,0.2583626125042114,0.0003725782414307005
36737,0.20433955081842406,0.0
36758,0.2667726866116688,0.0011071744486788938
36764,0.2089610339055627,0.0
36799,0.22318310327623483,0.0
36861,0.2391730529317412,0.0011800203622255488
36887,0.22664133417774962,2.4176300539325967e-05
36901,0.2524454477050414,0.0013823280955358207
36903,0.25770523283725394,0.00037257824143070045
36941,0.21609436013042954,0.0
36956,0.20041816009557945,8.021619158496263e-06
36973,0.23786945539947713,6.469904872315997e-05
36991,0.1556844547563805,0.0
37004,0.25373416524862924,4.868365009424256e-05
37005,0.20884721627825545,1.860074354238958e-05
37028,0.26775738228252194,0.004092881882096648
37074,0.23932233615693269,0.0008994358365143351
37085,0.2640952474662993,0.0029312564360410836
37092,0.19495895983148107,0.0
37093,0.23868385949310805,0.0
37113,0.2331986619748903,3.310855124050205e-05
37115,0.29355791315760693,0.014092165889904616
37116,0.1478136358629805,0.0
37125,0.24541672381474877,1.4061389631563538e-05
37165,0.1988369078045709,0.0
37171,0.22801801036445501,0.0
37180,0.24870274277242402,0.0005531504054481861
37214,0.2134054225968037,0.0
37222,0.2336350974930362,0.0007739032513733959
37238,0.2378589152782701,0.00013833384687433905
37242,0.2439223883309856,0.0006413363282321541
37275,0.18140037848067045,0.0
37319,0.22105089771042663,0.0
37351,0.18338970311912814,0.0
37370,0.21719603479668217,0.0
37372,0.21772459947272357,0.0009092370084330924
37375,0.24232574936800289,0.0
37382,0.21052631578947367,0.00039465275256841536
37384,0.2265456847436168,0.0
37415,0.20515956430345883,7.134754646561058e-06
37434,0.23742757309036225,0.0
37444,0.20686731665960154,0.00037257824143070045
37490,0.2466005145167218,0.005474738859795949
37495,0.19400072280448138,0.0
37518,0.22980435806327326,0.0
37533,0.20941754769242774,0.0
37583,0.23665300004408588,3.5541751197881674e-05
37593,0.18692109478375932,0.00037257824143070045
37612,0.21648653008549765,0.0
37613,0.20128238779106827,0.0
37620,0.26691860176023074,0.004118185721351452
37646,0.21405215726931973,1.1972047422783934e-05
37651,0.23519102698913424,0.0011722316479181383
37652,0.235273492286115,9.53563201687276e-05
37654,0.24479000410415433,0.0010190886359764462
37665,0.22768917543264336,0.0001392091922841432
37670,0.234062963285951,0.0
37684,0.18949449308105054,0.0
37687,0.20156959933911606,1.3588341280662978e-05
37717,0.2265074475716275,0.0
37743,0.22106000082362146,7.993257512684944e-05
37753,0.22567897082317329,0.0
37765,0.2058282208588957,0.0
37767,0.2734032800244474,0.0010141377246242701
37781,0.21769811014680834,0.0
37783,0.2991029141360673,0.013037679320852385
37803,0.24026497180198728,0.00029617653288032514
37832,0.1883773161145424,0.0
37852,0.1956482122681051,0.0
37875,0.23868385949310805,0.0
37887,0.18558340535868625,0.0
37891,0.22725540832310231,6.89320922775554e-05
37921,0.23641328283273144,0.0007450176424509553
37934,0.2162771958098308,0.0
37935,0.21038604742308445,6.774501556368763e-06
37980,0.2229513643726378,0.001833562030774849
37981,0.2485530397740427,0.00037257824143070045
37982,0.24821973550356052,0.0
37985,0.20311790525200546,0.0
38010,0.23743807501769285,0.0
38041,0.17799588832150673,0.0
38065,0.2576804915514593,0.0
38088,0.20189559199638935,1.1527225925144473e-05
38127,0.20861995258637442,0.0004489413059406929
38162,0.20050050423934562,0.0
38223,0.24018971766074546,6.89262574642336e-05
38264,0.2111889212369187,0.0
38265,0.3113327920194873,0.021385583453732215
38272,0.18729937194696442,0.00037257824143070045
38273,0.20033588356036575,0.0
38279,0.2248847926267281,0.0
38300,0.1952781112444978,0.0
38321,0.234062963285951,0.0
38338,0.2697758568700372,0.0012423312927674962
38363,0.24078227325737867,0.0003432003254118376
38366,0.2129651670237245,0.0
38376,0.24247899539253773,0.00015964989232420686
38385,0.20861995258637442,0.00037257824143070045
38405,0.22072368421052632,1.7951217159542397e-06
38426,0.24188896899783704,0.0005717931706006507
38427,0.24832307905814868,0.0007864940687364124
38500,0.2354179457942286,0.0
38516,0.16130292376573815,0.0
38518,0.20465896526745206,0.0004235741291911286
38562,0.23600791382721478,0.0
38581,0.24158415841584158,0.0
38585,0.20261191213104854,0.0
38591,0.23358426526260825,0.00018576362713254628
38624,0.22175403808815633,0.0
38631,0.21913781841933377,0.0
38644,0.19691133854223983,0.0
38647,0.2358420104564826,0.0
38687,0.22126957955482277,8.611449107370829e-05
38741,0.2840361923911318,0.008302997948823476
38765,0.2089285019265948,0.0
38793,0.2629439137888807,0.0009623407748073281
38811,0.22512057035017824,1.1730410684704837e-05
38838,0.2358420104564826,0.0
38901,0.1576644050870855,0.0011173182030607646
38904,0.2161900926298832,3.6408173356767405e-05
38919,0.1855577448235335,0.0
38935,0.25289738999340433,0.0006572969115786569
38937,0.18072248594418072,0.0003775254776425637
38941,0.2092216549089917,0.0
38984,0.19013211490100237,0.0
39001,0.23596641610620248,0.0
39035,0.21822912431905034,2.9237232913489868e-05
39073,0.17163868904876098,5.676270401788146e-06
39107,0.22533792292838553,0.0
39115,0.23831298557158712,0.0
39130,0.21946034341782503,0.0
39134,0.19751269409080874,3.530372535953255e-05
39144,0.21629462486904666,0.00037257824143070045
39169,0.18947442730577813,0.0
39178,0.27283354510800506,0.005817672408806755
39184,0.24823121387283237,0.0
39191,0.23399154352469378,0.0
39277,0.24663450493912245,0.00037257031995681193
39332,0.203456640388114,0.0
39413,0.18438498265379727,0.0
39437,0.27370997348562104,0.0032580702943386217
39456,0.2049246039320481,0.0
39458,0.25523012552301255,0.0036681384816968535
39459,0.2434025573592092,6.376699610675144e-06
39460,0.17664286419428082,0.0004246044558084757
39467,0.24906045562102724,0.00022281177204234442
39473,0.21681004887111757,0.0
39484,0.24809354346720894,0.0002395348215711833
39523,0.23501598003590035,0.0005515808909200275
39534,0.23475903087553573,0.0016077042678815819
39569,0.2104850409755715,0.0
39608,0.20007454342154304,0.0
39613,0.2358420104564826,0.0
39638,0.20999100262097564,0.0
39644,0.21719603479668217,0.0
39657,0.17175951108693566,0.0
39674,0.19747636390391055,0.0
39693,0.21466847956490442,2.7703312694264327e-05
39696,0.22343392299687825,2.3258757117332753e-05
39720,0.18655730868144854,0.0
39722,0.23131948633973973,0.00039870383630836667
39738,0.25051334702258726,0.0005093021413136023
39751,0.25879857294378555,8.233008342017857e-05
39770,0.23153899240855763,0.00026285018829934895
39796,0.2588984277032893,0.0003758786552645938
39813,0.2834063671400665,0.008166390324078291
39839,0.2454728370221328,0.0006338583082715731
39842,0.21732793522267208,0.0
